tweet_id,created_at,text,county_fips,is_retweet,user_type
5240,2020-09-24 12:42:16,i hate lockdown,56023,false,organization
5241,2020-04-17T11:38:50-0800,vaccine is working well,51101,true,person
5242,2020-04-06 13:38:37+0000,vaccine is working well,18059,false,organization
5243,2020-09-13 13:52:50+0000,covid is getting worse here,36097,false,bot
5244,2020-05-24T18:04:46Z,"hospital is full, very sad.",47017,false,bot
5245,2020-12-21T00:27:25+0000,this pandemic will never end,28161,false,person
5246,2020-04-10T01:33:05Z,i hate lockdown,47165,false,bot
5247,2020-04-06 22:46:16-0500,covid is getting worse here,47003,true,person
5248,2020-07-10 06:34:06+0000,i hate lockdown,17031,false,person
5249,2020-03-19T20:01:09-0500,i hate lockdown,51101,false,person
5250,2020-07-03 19:48:16,wearing masks is important,51113,false,person
5251,2020-07-15T02:11:26-0500,wearing masks is important,21225,false,bot
5252,2020-06-23T21:20:02-0800,"cases are dropping, great news!",20011,false,person
5253,2020-04-08T17:24:42+0700,finally recovered from covid,5009,true,person
5254,2020-12-08T15:48:39-0800,vaccine is working well,6091,false,organization
5255,2020-04-02T23:10:11Z,wearing masks is important,8103,false,bot
5256,2020-10-09 00:03:34-0500,covid is getting worse here,31097,false,bot
5257,2020-09-10T10:47:26Z,i hate lockdown,28079,false,person
5258,2020-08-20T10:46:22+0700,"hospital is full, very sad.",5009,false,person
5259,2020-04-14 08:04:49,this pandemic will never end,31107,false,bot
5260,2020-03-09T18:00:59-0500,"cases are dropping, great news!",47003,false,person
5261,2020-11-18 22:51:24+0000,this pandemic will never end,13271,true,organization
5262,2020-04-23T22:26:21Z,wearing masks is important,13147,false,organization
5263,2020-06-04 08:55:51-0800,finally recovered from covid,47003,false,person
5264,2020-03-13 21:07:03-0800,covid is getting worse here,51037,true,person
5265,2020-08-22 12:01:33+0700,"hospital is full, very sad.",48251,false,organization
5266,2020-03-11T16:36:23Z,wearing masks is important,17113,false,person
5267,2020-12-11 17:34:49,this pandemic will never end,37177,false,person
5268,2020-12-27T02:32:15Z,finally recovered from covid,13127,false,organization
5269,2020-10-06T19:56:40+0700,covid is getting worse here,47017,false,organization
5270,2020-07-15 08:46:55,vaccine is working well,47017,false,person
5271,2020-10-25T04:13:25+0700,finally recovered from covid,13149,false,person
5272,2020-05-02 00:52:53-0800,covid is getting worse here,13127,true,bot
5273,2020-12-14 00:05:23,covid is getting worse here,2230,false,bot
5274,2020-03-19 16:53:52,i hate lockdown,47075,false,person
5275,2020-06-16T14:19:32Z,wearing masks is important,48179,false,bot
5276,2020-12-29 18:19:03-0500,"cases are dropping, great news!",51770,false,organization
5277,2020-10-07T14:18:34+0700,vaccine is working well,5141,false,person
5278,2020-11-04 13:13:16-0800,"cases are dropping, great news!",47165,true,person
5279,2020-10-15 05:43:18,wearing masks is important,28161,false,person
5280,2020-03-06T10:21:29Z,covid is getting worse here,37059,false,bot
5281,2020-08-04 07:05:21+0000,wearing masks is important,31107,true,organization
5282,2020-03-04 04:38:48-0800,"hospital is full, very sad.",37177,false,organization
5283,2020-07-27 16:09:56+0000,wearing masks is important,36097,true,person
5284,2020-08-03T02:19:13+0000,"cases are dropping, great news!",13271,false,person
5285,2020-12-05 20:40:13+0000,i hate lockdown,56019,true,bot
5286,2020-08-13T06:17:07Z,vaccine is working well,51530,true,bot
5287,2020-03-25T22:30:48Z,"hospital is full, very sad.",47165,false,bot
5288,2020-06-30 01:41:58-0500,vaccine is working well,13147,false,person
5289,2020-07-30 18:46:23,finally recovered from covid,37081,true,person
5290,2020-03-29 02:27:48,this pandemic will never end,51101,false,organization
5291,2020-08-07 09:20:25,i hate lockdown,48251,false,person
5292,2020-08-12 08:41:52,vaccine is working well,27007,true,organization
5293,2020-07-26T08:45:38-0800,covid is getting worse here,53061,false,person
5294,2020-08-04T14:43:47-0800,i hate lockdown,56023,false,person
5295,2020-05-15T04:09:10Z,"cases are dropping, great news!",19145,true,bot
5296,2020-04-20T06:49:33-0500,"cases are dropping, great news!",17031,false,bot
5297,2020-09-25 16:09:49-0500,"hospital is full, very sad.",51530,false,person
5298,2020-07-22T00:46:25Z,i hate lockdown,47003,true,person
5299,2020-09-26T12:22:42+0000,covid is getting worse here,51810,true,person
5300,2020-04-13T16:46:02Z,finally recovered from covid,31107,false,person
5301,2020-09-01T13:37:31+0000,vaccine is working well,8055,false,person
5302,2020-12-15 22:08:04-0800,finally recovered from covid,47165,false,bot
5303,2020-08-19 15:03:39,vaccine is working well,51770,false,organization
5304,2020-07-02T06:13:54Z,i hate lockdown,27085,false,bot
5305,2020-10-12T21:19:04Z,wearing masks is important,48119,false,organization
5306,2020-04-16 02:19:28,"hospital is full, very sad.",13303,false,organization
5307,2020-10-24 13:29:20,vaccine is working well,48119,false,person
5308,2020-08-23T15:16:29+0000,wearing masks is important,36009,false,person
5309,2020-10-25 01:57:05,this pandemic will never end,51810,false,person
5310,2020-03-24 12:51:05,i hate lockdown,27007,false,person
5311,2020-10-08T10:23:27+0000,wearing masks is important,8103,false,organization
5312,2020-10-31 07:06:06,wearing masks is important,27007,false,bot
5313,2020-10-06 10:10:19-0800,covid is getting worse here,21213,false,person
5314,2020-07-18T06:05:52-0800,wearing masks is important,47165,false,person
5315,2020-08-03 23:26:37+0700,finally recovered from covid,13317,false,person
5316,2020-03-19 02:50:16,covid is getting worse here,51770,true,person
5317,2020-04-12T05:35:05+0700,finally recovered from covid,13271,false,person
5318,2020-07-04 01:59:28+0700,vaccine is working well,13161,false,person
5319,2020-07-29 14:46:12,"cases are dropping, great news!",5141,false,bot
5320,2020-05-07T00:32:45Z,this pandemic will never end,13161,false,person
5321,2020-05-28 01:21:59-0800,wearing masks is important,55137,false,person
5322,2020-07-18T10:04:03-0500,vaccine is working well,13271,false,person
5323,2020-12-08T20:22:38-0800,wearing masks is important,13253,true,organization
5324,2020-10-05T20:27:14+0000,"cases are dropping, great news!",20121,false,person
5325,2020-12-30 10:35:05,wearing masks is important,47075,false,person
5326,2020-03-15 12:41:24-0800,covid is getting worse here,56019,false,person
5327,2020-08-03T03:50:23+0000,wearing masks is important,47153,false,person
5328,2020-11-16T03:34:10-0500,this pandemic will never end,13149,true,person
5329,2020-08-03T11:49:49-0500,vaccine is working well,4007,false,person
5330,2020-09-17 17:50:42+0700,"hospital is full, very sad.",51187,true,organization
5331,2020-06-02T15:15:03+0700,"hospital is full, very sad.",5141,false,person
5332,2020-12-25 01:43:20,wearing masks is important,22055,false,organization
5333,2020-09-17T02:32:02Z,i hate lockdown,13317,false,organization
5334,2020-10-18T09:53:00+0000,covid is getting worse here,27007,true,bot
5335,2020-09-17 09:34:03,this pandemic will never end,18059,false,organization
5336,2020-10-19T13:43:00Z,wearing masks is important,8055,true,bot
5337,2020-12-20T06:54:53Z,covid is getting worse here,22015,false,person
5338,2020-06-10 00:27:35,vaccine is working well,37173,true,bot
5339,2020-07-13 16:50:54,i hate lockdown,1059,false,organization
5340,2020-06-12 20:26:04,finally recovered from covid,2090,false,person
5341,2020-11-19 16:40:15-0500,covid is getting worse here,13149,false,person
5342,2020-06-13T04:44:15Z,covid is getting worse here,31067,true,organization
5343,2020-12-10 16:47:14-0800,covid is getting worse here,46047,true,organization
5344,2020-09-26 16:34:30,i hate lockdown,8055,false,person
5345,2020-04-18T07:53:22+0700,wearing masks is important,28161,false,bot
5346,2020-09-16T16:23:36-0800,wearing masks is important,8103,false,person
5347,2020-05-03T19:13:39+0000,this pandemic will never end,17175,false,organization
5348,2020-04-17 02:25:26,finally recovered from covid,5009,false,organization
5349,2020-04-23T14:18:20Z,finally recovered from covid,13127,false,bot
5350,2020-09-08T13:56:57Z,"hospital is full, very sad.",2230,true,person
5351,2020-08-07 08:22:24+0700,i hate lockdown,48179,true,bot
5352,2020-04-18T20:35:28Z,finally recovered from covid,12127,false,person
5353,2020-07-18T14:59:02-0500,vaccine is working well,47165,false,bot
5354,2020-06-17T22:45:51+0000,"hospital is full, very sad.",20121,false,bot
5355,2020-07-22 03:39:12,finally recovered from covid,37053,false,bot
5356,2020-09-22T15:21:05Z,i hate lockdown,37127,false,organization
5357,2020-12-18 18:24:12,"hospital is full, very sad.",37173,true,person
5358,2020-11-15T16:46:44Z,covid is getting worse here,13149,false,person
5359,2020-09-30 14:36:14+0000,wearing masks is important,18059,false,person
5360,2020-11-25 23:13:02-0500,this pandemic will never end,38047,false,organization
5361,2020-06-02T13:26:45+0000,finally recovered from covid,2090,false,person
5362,2020-03-24 09:40:41+0700,"hospital is full, very sad.",51770,false,bot
5363,2020-08-26 22:04:05,vaccine is working well,48305,false,organization
5364,2020-05-30T04:34:41+0700,this pandemic will never end,72041,false,bot
5365,2020-03-21T18:15:20-0800,covid is getting worse here,5003,true,person
5366,2020-04-28 06:37:46,vaccine is working well,17031,false,bot
5367,2020-11-19 08:15:11,"hospital is full, very sad.",51187,false,person
5368,2020-08-04 13:09:18,wearing masks is important,6091,false,person
5369,2020-12-15T21:34:05Z,"cases are dropping, great news!",8061,false,person
5370,2020-08-16T13:09:11Z,"hospital is full, very sad.",6003,false,organization
5371,2020-11-26T04:32:55+0000,"cases are dropping, great news!",72041,false,organization
5372,2020-08-21 09:39:58+0700,wearing masks is important,5141,true,person
5373,2020-06-15 22:48:30-0800,"hospital is full, very sad.",17031,false,organization
5374,2020-04-25T05:42:05-0800,covid is getting worse here,47075,false,person
5375,2020-05-11 04:01:24+0700,covid is getting worse here,47153,true,person
5376,2020-05-15T03:02:53-0500,"cases are dropping, great news!",8033,false,person
5377,2020-03-22T12:45:36+0000,"cases are dropping, great news!",19095,false,bot
5378,2020-09-21T16:28:38-0800,covid is getting worse here,41061,true,person
5379,2020-09-04 21:18:07,covid is getting worse here,55137,false,person
5380,2020-12-29 02:48:31,wearing masks is important,30003,false,bot
5381,2020-09-01T16:10:57Z,this pandemic will never end,19119,false,bot
5382,2020-07-10T03:25:27-0800,covid is getting worse here,37173,false,person
5383,2020-04-10 04:00:07,this pandemic will never end,13147,true,organization
5384,2020-03-29T09:05:53-0500,wearing masks is important,1059,false,organization
5385,2020-03-19 19:23:46-0500,this pandemic will never end,37083,true,organization
5386,2020-04-13T14:15:06+0700,this pandemic will never end,5141,false,person
5387,2020-05-06T20:59:12Z,"hospital is full, very sad.",13147,false,organization
5388,2020-12-05 03:00:21+0700,"hospital is full, very sad.",36009,false,person
5389,2020-05-13 08:35:54+0000,covid is getting worse here,30003,false,bot
5390,2020-11-18 08:00:57-0800,"cases are dropping, great news!",22015,true,person
5391,2020-10-16T17:19:17-0800,vaccine is working well,48179,false,bot
5392,2020-05-22 10:39:45+0700,this pandemic will never end,38053,true,person
5393,2020-04-25T02:53:28Z,"cases are dropping, great news!",47153,false,bot
5394,2020-05-14T04:38:57-0500,vaccine is working well,13149,true,person
5395,2020-04-02 14:00:15,wearing masks is important,31083,false,bot
5396,2020-03-25T23:59:38Z,"hospital is full, very sad.",48323,false,bot
5397,2020-12-03T10:22:30-0800,this pandemic will never end,47003,false,organization
5398,2020-05-26T23:32:10+0000,wearing masks is important,41061,true,bot
5399,2020-06-01 09:19:25,finally recovered from covid,26137,true,person
5400,2020-12-30T05:00:54Z,"hospital is full, very sad.",36009,false,person
5401,2020-05-24 01:48:04,finally recovered from covid,13161,false,person
5402,2020-03-06 22:16:29-0800,i hate lockdown,38047,false,bot
5403,2020-09-19 23:58:37-0800,"hospital is full, very sad.",51113,false,organization
5404,2020-06-05T04:26:23-0500,wearing masks is important,17113,false,bot
5405,2020-05-06 18:10:45-0500,wearing masks is important,46047,true,person
5406,2020-07-08 12:01:57-0500,covid is getting worse here,20011,false,organization
5407,2020-10-10T05:40:25+0700,finally recovered from covid,21213,true,person
5408,2020-07-19 10:43:03+0000,covid is getting worse here,1059,false,person
5409,2020-09-24T03:58:58+0700,this pandemic will never end,51770,false,person
5410,2020-06-03 02:17:51,"cases are dropping, great news!",13127,true,person
5411,2020-03-19T15:56:08Z,"cases are dropping, great news!",17113,true,organization
5412,2020-12-09 06:31:59-0800,vaccine is working well,56019,false,person
5413,2020-03-25T11:07:14+0700,"cases are dropping, great news!",8055,true,person
5414,2020-10-15 02:12:28+0000,i hate lockdown,19095,false,person
5415,2020-03-21 19:01:31,covid is getting worse here,46047,false,bot
5416,2020-05-15 22:22:06+0700,this pandemic will never end,4007,true,organization
5417,2020-10-04 22:56:11+0000,wearing masks is important,36097,false,person
5418,2020-06-27 14:12:22,this pandemic will never end,13127,false,organization
5419,2020-11-26T01:05:37-0800,this pandemic will never end,37173,false,bot
5420,2020-05-12T20:45:10Z,vaccine is working well,37173,true,organization
5421,2020-08-05 17:06:09-0800,this pandemic will never end,31097,false,bot
5422,2020-09-06 04:51:35,"hospital is full, very sad.",6003,false,bot
5423,2020-04-14T19:46:45Z,i hate lockdown,13147,true,person
5424,2020-05-19T10:04:59Z,"hospital is full, very sad.",13149,false,person
5425,2020-10-16T22:06:05Z,vaccine is working well,31151,false,person
5426,2020-05-16T02:11:06-0500,vaccine is working well,21213,false,organization
5427,2020-09-02T12:57:27+0000,vaccine is working well,18059,true,bot
5428,2020-11-07T10:08:13Z,finally recovered from covid,37083,true,person
5429,2020-07-26T10:24:19+0700,"hospital is full, very sad.",51187,true,organization
5430,2020-11-24 14:34:41+0700,"hospital is full, very sad.",31151,false,person
5431,2020-09-25T11:34:24-0500,i hate lockdown,19145,false,organization
5432,2020-03-23 07:12:14-0500,vaccine is working well,20121,false,person
5433,2020-05-13T03:41:11Z,this pandemic will never end,21213,false,person
5434,2020-10-15 03:28:56,finally recovered from covid,55077,false,organization
5435,2020-09-21 06:01:25,"hospital is full, very sad.",47003,false,person
5436,2020-06-01T01:26:58Z,"hospital is full, very sad.",55137,true,organization
5437,2020-10-05T03:58:22Z,"cases are dropping, great news!",20121,false,person
5438,2020-07-26T06:22:58+0700,this pandemic will never end,19119,true,person
5439,2020-05-27T23:56:57+0000,finally recovered from covid,37173,true,person
5440,2020-06-19 00:01:08+0700,vaccine is working well,13145,false,organization
5441,2020-10-06 13:28:15,wearing masks is important,31067,true,bot
5442,2020-06-13T03:34:02-0800,i hate lockdown,56023,false,organization
5443,2020-11-15 13:14:03,"cases are dropping, great news!",2090,false,bot
5444,2020-06-29T15:10:40Z,vaccine is working well,27007,false,person
5445,2020-05-19 16:19:59,"cases are dropping, great news!",17031,true,bot
5446,2020-06-09T12:12:30-0800,wearing masks is important,13271,true,person
5447,2020-09-21T19:42:19Z,"cases are dropping, great news!",31083,false,person
5448,2020-12-03T16:22:40Z,covid is getting worse here,2230,false,person
5449,2020-08-12T16:31:23Z,covid is getting worse here,37127,false,bot
5450,2020-06-21T02:39:10Z,finally recovered from covid,47027,false,person
5451,2020-12-18 20:57:19-0500,vaccine is working well,13127,true,person
5452,2020-06-28 02:31:15-0500,this pandemic will never end,48179,false,person
5453,2020-06-21 08:05:16,vaccine is working well,51810,false,person
5454,2020-03-13 15:46:04-0800,"hospital is full, very sad.",37083,false,person
5455,2020-06-15T16:02:05Z,i hate lockdown,56019,false,organization
5456,2020-09-25T10:20:45Z,"cases are dropping, great news!",37081,false,person
5457,2020-03-03T01:11:58Z,wearing masks is important,29203,false,organization
5458,2020-10-29 02:11:35,"cases are dropping, great news!",47135,false,organization
5459,2020-07-31T05:15:40Z,"cases are dropping, great news!",17113,true,bot
5460,2020-04-30 06:49:41-0800,i hate lockdown,31107,true,person
5461,2020-07-09 00:55:11,covid is getting worse here,56019,false,organization
5462,2020-03-11 20:50:33,i hate lockdown,6091,true,organization
5463,2020-11-14T02:58:02+0000,covid is getting worse here,51530,false,person
5464,2020-06-20 18:02:18-0800,vaccine is working well,56019,false,person
5465,2020-06-03T21:47:27+0000,finally recovered from covid,56019,false,bot
5466,2020-06-01T20:51:00+0000,"hospital is full, very sad.",13303,false,person
5467,2020-09-19T04:49:33+0700,wearing masks is important,1059,false,person
5468,2020-05-03 05:58:49-0800,vaccine is working well,17161,false,bot
5469,2020-07-21 18:28:26,vaccine is working well,6003,false,person
5470,2020-03-09 04:47:48,i hate lockdown,47165,true,person
5471,2020-08-18 11:23:50+0700,finally recovered from covid,22015,true,bot
5472,2020-05-31 18:31:30-0500,finally recovered from covid,27003,false,person
5473,2020-09-14T01:22:51-0500,vaccine is working well,27085,false,person
5474,2020-09-08 02:23:59+0000,"cases are dropping, great news!",18135,true,person
5475,2020-06-17 23:44:20,this pandemic will never end,17031,false,person
5476,2020-12-16 02:26:35+0000,wearing masks is important,55077,false,person
5477,2020-05-17 12:31:02-0800,i hate lockdown,48179,false,person
5478,2020-10-01T04:28:02-0800,this pandemic will never end,17161,false,person
5479,2020-08-13T15:24:37Z,this pandemic will never end,31067,false,bot
5480,2020-09-10T15:47:06Z,covid is getting worse here,13147,false,person
5481,2020-03-10 13:05:53+0700,vaccine is working well,20011,false,person
5482,2020-07-03T23:37:51Z,covid is getting worse here,13317,false,organization
5483,2020-10-21 09:51:03+0700,"hospital is full, very sad.",55077,false,person
5484,2020-11-07T03:57:25Z,"hospital is full, very sad.",13147,false,organization
5485,2020-05-22T08:36:48Z,i hate lockdown,12127,false,person
5486,2020-11-22T03:02:25Z,i hate lockdown,31083,true,person
5487,2020-04-18T00:58:07Z,i hate lockdown,13303,true,organization
5488,2020-05-22 02:38:09,finally recovered from covid,37059,true,organization
5489,2020-10-05 18:47:04,wearing masks is important,6091,false,person
5490,2020-05-31 19:29:07,"hospital is full, very sad.",21225,true,person
5491,2020-09-14T15:15:12-0500,"cases are dropping, great news!",13253,true,bot
5492,2020-12-05 06:48:16,covid is getting worse here,56019,false,bot
5493,2020-05-23 06:36:31-0800,"hospital is full, very sad.",47075,false,organization
5494,2020-04-28 00:12:22,"cases are dropping, great news!",48251,true,bot
5495,2020-08-06 03:29:04-0800,vaccine is working well,38047,false,bot
5496,2020-03-08 03:05:18+0700,wearing masks is important,13147,false,person
5497,2020-07-28 02:06:31,"cases are dropping, great news!",37083,false,bot
5498,2020-05-31T17:22:11Z,i hate lockdown,37173,true,person
5499,2020-05-11T00:50:24-0800,"cases are dropping, great news!",5141,false,bot
5500,2020-05-14 14:08:08,this pandemic will never end,37083,false,organization
5501,2020-12-10 11:01:05-0500,i hate lockdown,38053,false,bot
5502,2020-05-15 05:05:03,covid is getting worse here,13161,false,person
5503,2020-11-25 08:20:20,wearing masks is important,2230,false,person
5504,2020-09-09T08:29:56+0000,vaccine is working well,21225,true,person
5505,2020-06-03T15:56:15-0500,wearing masks is important,47153,false,organization
5506,2020-06-03 01:03:21,"cases are dropping, great news!",51101,false,bot
5507,2020-11-24 13:47:09-0500,wearing masks is important,37053,false,organization
5508,2020-12-17 16:24:08+0000,"hospital is full, very sad.",38047,false,bot
5509,2020-12-15 04:10:04,"hospital is full, very sad.",22055,false,person
5510,2020-09-04T11:32:58Z,vaccine is working well,17161,false,bot
5511,2020-04-30T05:14:46-0800,vaccine is working well,48251,false,bot
5512,2020-04-05T07:30:34Z,wearing masks is important,21225,false,person
5513,2020-06-07T09:59:37+0700,vaccine is working well,29203,false,organization
5514,2020-06-11T21:10:21+0000,i hate lockdown,12127,false,person
5515,2020-10-08T23:04:20Z,finally recovered from covid,47003,false,bot
5516,2020-10-26 15:14:54,"cases are dropping, great news!",21225,true,person
5517,2020-09-24T22:30:43Z,this pandemic will never end,13303,false,organization
5518,2020-11-27T08:04:00Z,i hate lockdown,27007,true,person
5519,2020-03-15T23:48:39Z,finally recovered from covid,41061,false,organization
5520,2020-12-15T01:34:38Z,covid is getting worse here,51037,true,organization
5521,2020-07-18T20:14:02-0500,vaccine is working well,13145,false,person
5522,2020-08-06T13:45:07-0800,this pandemic will never end,13253,true,person
5523,2020-09-25 21:53:47-0500,covid is getting worse here,13127,false,person
5524,2020-11-10 04:33:31,"hospital is full, very sad.",8103,false,person
5525,2020-09-18T12:09:02Z,vaccine is working well,5003,true,person
5526,2020-11-09 10:57:02,i hate lockdown,12127,false,bot
5527,2020-08-14T22:57:15Z,i hate lockdown,5009,false,person
5528,2020-03-30T10:40:36Z,vaccine is working well,47003,false,organization
5529,2020-08-01 16:02:24,covid is getting worse here,12127,false,bot
5530,2020-10-31T01:34:43Z,"cases are dropping, great news!",19145,false,person
5531,2020-04-25 20:47:44-0800,covid is getting worse here,37059,true,bot
5532,2020-11-21 13:37:59+0700,finally recovered from covid,47153,true,bot
5533,2020-09-21T00:34:08Z,"hospital is full, very sad.",17161,false,organization
5534,2020-07-16T19:12:52+0000,finally recovered from covid,31083,false,person
5535,2020-07-21T18:46:33-0800,wearing masks is important,22055,false,organization
5536,2020-10-10T15:34:51+0700,this pandemic will never end,51101,true,person
5537,2020-06-24 23:16:21,"hospital is full, very sad.",29203,false,organization
5538,2020-07-08T12:46:41-0800,"hospital is full, very sad.",48323,false,person
5539,2020-09-09 05:20:35+0000,"hospital is full, very sad.",8033,false,bot
5540,2020-04-14 05:07:44-0500,wearing masks is important,13127,false,bot
5541,2020-10-25T15:28:53-0500,finally recovered from covid,18135,true,bot
5542,2020-03-29T12:09:25Z,covid is getting worse here,48071,true,person
5543,2020-12-18T13:53:04Z,i hate lockdown,27165,false,person
5544,2020-05-14T12:30:06Z,covid is getting worse here,37083,false,person
5545,2020-05-06T20:42:03Z,"cases are dropping, great news!",13145,false,bot
5546,2020-05-30T14:44:35-0800,wearing masks is important,56023,false,organization
5547,2020-08-04T21:46:57Z,wearing masks is important,51770,false,person
5548,2020-09-06 06:46:53,"cases are dropping, great news!",13161,true,person
5549,2020-05-31T11:39:01+0000,vaccine is working well,37191,true,person
5550,2020-09-22 09:31:36,i hate lockdown,8103,false,person
5551,2020-05-08 14:49:14,"hospital is full, very sad.",22015,true,person
5552,2020-10-16T20:06:09Z,wearing masks is important,21225,false,person
5553,2020-12-17T09:52:26Z,"cases are dropping, great news!",27003,false,bot
5554,2020-03-06T14:09:39-0800,"cases are dropping, great news!",1059,false,organization
5555,2020-10-22T13:18:57Z,finally recovered from covid,53061,true,person
5556,2020-11-24T05:07:59-0800,finally recovered from covid,48119,false,bot
5557,2020-06-13T03:42:24Z,vaccine is working well,6091,true,person
5558,2020-09-25T03:53:26+0700,"cases are dropping, great news!",37053,true,organization
5559,2020-04-18T01:25:02-0500,wearing masks is important,20121,false,person
5560,2020-06-29 14:31:59,"cases are dropping, great news!",51101,false,person
5561,2020-08-04 11:11:53,wearing masks is important,37191,false,person
5562,2020-05-01T13:23:26Z,this pandemic will never end,55137,true,organization
5563,2020-08-29 23:31:33,finally recovered from covid,28105,false,person
5564,2020-05-05 16:44:51,"cases are dropping, great news!",48119,false,person
5565,2020-12-03 09:13:42-0500,"cases are dropping, great news!",19145,false,bot
5566,2020-07-29T11:48:17Z,finally recovered from covid,47017,false,person
5567,2020-08-20T12:54:55+0000,"hospital is full, very sad.",36009,false,organization
5568,2020-04-14 03:26:31-0800,wearing masks is important,13317,false,bot
5569,2020-09-24T18:12:22Z,"cases are dropping, great news!",37059,false,bot
5570,2020-05-14T03:45:36Z,finally recovered from covid,27085,false,person
5571,2020-07-30 10:34:50+0000,this pandemic will never end,17161,false,organization
5572,2020-11-05T20:52:17Z,"cases are dropping, great news!",51187,true,bot
5573,2020-08-22 21:17:21-0800,this pandemic will never end,5003,false,person
5574,2020-03-24T17:16:12+0000,"hospital is full, very sad.",47165,false,person
5575,2020-04-03T22:16:56Z,covid is getting worse here,19145,true,organization
5576,2020-05-31 11:59:32,vaccine is working well,20011,false,bot
5577,2020-04-13 13:17:24,wearing masks is important,38053,true,bot
5578,2020-08-30T09:33:50Z,covid is getting worse here,37177,false,bot
5579,2020-07-30T08:59:01-0800,this pandemic will never end,8055,false,organization
5580,2020-03-23T12:11:50Z,i hate lockdown,31105,true,person
5581,2020-05-12T04:16:22-0800,"cases are dropping, great news!",29203,false,organization
5582,2020-08-31T07:59:15+0700,finally recovered from covid,2230,false,organization
5583,2020-04-26T15:30:04Z,vaccine is working well,26137,false,organization
5584,2020-10-24T14:13:48+0700,this pandemic will never end,31083,false,person
5585,2020-03-17T02:29:46-0800,wearing masks is important,51101,false,person
5586,2020-06-24 22:46:28,"hospital is full, very sad.",6091,false,person
5587,2020-08-12 14:57:31+0000,i hate lockdown,5141,false,person
5588,2020-07-06T23:41:52+0000,wearing masks is important,27007,false,bot
5589,2020-05-02T16:23:07Z,finally recovered from covid,55077,false,organization
5590,2020-03-19T09:44:40Z,"cases are dropping, great news!",13145,false,person
5591,2020-09-04 21:45:22-0500,"cases are dropping, great news!",47017,false,organization
5592,2020-06-04T13:19:36-0800,wearing masks is important,17161,false,organization
5593,2020-11-06T17:05:01+0000,i hate lockdown,36009,false,person
5594,2020-11-12T18:40:46Z,covid is getting worse here,47165,false,bot
5595,2020-07-14 10:23:49,i hate lockdown,37177,false,organization
5596,2020-05-06 05:04:53,"hospital is full, very sad.",31097,true,organization
5597,2020-10-15T17:20:28Z,i hate lockdown,26137,false,person
5598,2020-09-02T18:50:24+0700,i hate lockdown,17175,false,person
5599,2020-10-19T06:00:49Z,covid is getting worse here,13147,false,person
5600,2020-07-15T14:06:34Z,vaccine is working well,55077,true,bot
5601,2020-06-29 07:57:27-0800,wearing masks is important,6003,false,organization
5602,2020-05-27T18:08:26+0000,this pandemic will never end,42035,false,organization
5603,2020-09-01T22:41:09+0700,"hospital is full, very sad.",55077,false,person
5604,2020-08-11T02:06:01Z,"cases are dropping, great news!",28105,false,organization
5605,2020-05-31 07:13:29,"hospital is full, very sad.",51187,false,person
5606,2020-08-17 15:01:23-0800,finally recovered from covid,5009,false,person
5607,2020-05-10T17:00:07-0500,"hospital is full, very sad.",13145,false,person
5608,2020-10-20T15:56:10Z,this pandemic will never end,31107,false,organization
5609,2020-10-24 21:32:50,vaccine is working well,13147,false,person
5610,2020-04-04T13:21:25-0500,vaccine is working well,13303,false,person
5611,2020-10-28 19:57:30-0500,"cases are dropping, great news!",6091,false,person
5612,2020-11-09T13:00:09+0000,this pandemic will never end,47075,true,person
5613,2020-03-21 07:24:36,i hate lockdown,19145,false,person
5614,2020-11-16T12:38:31-0800,vaccine is working well,18135,false,bot
5615,2020-12-20 09:39:43+0000,covid is getting worse here,48251,false,bot
5616,2020-05-23 17:38:00+0700,"hospital is full, very sad.",47075,true,person
5617,2020-06-11 14:51:59-0800,wearing masks is important,17143,true,person
5618,2020-08-14 23:42:45,i hate lockdown,31107,true,organization
5619,2020-12-12 01:55:34,wearing masks is important,31083,false,person
5620,2020-10-13 23:10:58-0800,finally recovered from covid,13149,false,organization
5621,2020-08-05 23:01:00,vaccine is working well,27085,true,person
5622,2020-03-11 00:56:11-0800,vaccine is working well,31067,false,person
5623,2020-10-05 18:09:00,wearing masks is important,47003,false,bot
5624,2020-10-26 11:15:12,wearing masks is important,51530,false,person
5625,2020-05-19T04:43:58Z,i hate lockdown,48305,false,organization
5626,2020-08-30 19:04:33,"cases are dropping, great news!",13127,false,person
5627,2020-04-06 08:32:48,wearing masks is important,47003,false,organization
5628,2020-08-15 18:10:38,"cases are dropping, great news!",13317,true,bot
5629,2020-03-11T18:05:29+0700,wearing masks is important,28161,false,bot
5630,2020-05-29 02:51:01,this pandemic will never end,5141,true,person
5631,2020-12-02T23:41:46Z,wearing masks is important,47003,false,organization
5632,2020-12-17T19:18:48Z,wearing masks is important,51770,false,bot
5633,2020-08-30 04:14:31,covid is getting worse here,31083,true,person
5634,2020-12-09 19:53:34,finally recovered from covid,2230,false,organization
5635,2020-08-24T10:06:28+0000,"hospital is full, very sad.",48305,false,person
5636,2020-08-21T23:04:55+0000,"hospital is full, very sad.",13303,false,person
5637,2020-05-19 09:33:44+0700,wearing masks is important,31105,false,organization
5638,2020-03-12T21:19:38Z,wearing masks is important,12127,false,person
5639,2020-11-08T21:12:31+0000,this pandemic will never end,48251,false,person
5640,2020-06-04 12:30:20,this pandemic will never end,37191,true,bot
