tweet_id,created_at,text,county_fips,is_retweet,user_type,date,sentiment_score
4297,2020-05-22 18:31:26+00:00,this pandemic will never end,01093,False,person,2020-05-22,0.0
4300,2020-11-29 11:00:24+00:00,vaccine is working well,29139,False,person,2020-11-29,0.2732
4311,2020-04-15 12:56:56+00:00,vaccine is working well,08099,False,person,2020-04-15,0.2732
4314,2020-12-06 09:03:05+00:00,wearing masks is important,17093,False,person,2020-12-06,0.2023
4317,2020-08-16 03:03:29+00:00,"cases are dropping, great news!",50015,False,person,2020-08-16,0.6588
4319,2020-12-14 23:06:09+00:00,vaccine is working well,22089,False,person,2020-12-14,0.2732
4323,2020-07-18 15:21:19+00:00,i hate lockdown,22051,False,person,2020-07-18,-0.5719
4325,2020-11-03 15:46:05+00:00,vaccine is working well,38009,False,person,2020-11-03,0.2732
4326,2020-07-16 21:28:59+00:00,finally recovered from covid,20051,False,person,2020-07-16,0.0
4334,2020-03-19 15:05:37+00:00,vaccine is working well,18015,False,person,2020-03-19,0.2732
4335,2020-06-29 11:59:12+00:00,"hospital is full, very sad.",38009,False,person,2020-06-29,-0.5256
4337,2020-11-27 21:23:26+00:00,"cases are dropping, great news!",02105,False,person,2020-11-27,0.6588
4338,2020-07-11 00:45:42+00:00,i hate lockdown,30105,False,person,2020-07-11,-0.5719
4339,2020-10-02 23:47:58+00:00,this pandemic will never end,08019,False,person,2020-10-02,0.0
4340,2020-07-04 17:30:41+00:00,i hate lockdown,30105,False,person,2020-07-04,-0.5719
4344,2020-10-04 06:03:10+00:00,this pandemic will never end,55139,False,person,2020-10-04,0.0
4347,2020-11-30 02:11:17+00:00,wearing masks is important,32001,False,person,2020-11-30,0.2023
4348,2020-10-07 11:30:57+00:00,i hate lockdown,37059,False,person,2020-10-07,-0.5719
4349,2020-06-10 20:45:21+00:00,this pandemic will never end,08033,False,person,2020-06-10,0.0
4350,2020-06-01 03:21:28+00:00,wearing masks is important,22121,False,person,2020-06-01,0.2023
4351,2020-12-10 02:33:18+00:00,covid is getting worse here,20131,False,person,2020-12-10,-0.4767
4352,2020-05-12 06:48:39+00:00,vaccine is working well,26001,False,person,2020-05-12,0.2732
4354,2020-11-07 14:28:17+00:00,"hospital is full, very sad.",39111,False,person,2020-11-07,-0.5256
4357,2020-04-22 10:55:26+00:00,"cases are dropping, great news!",29139,False,person,2020-04-22,0.6588
4358,2020-08-12 17:43:26+00:00,vaccine is working well,32001,False,person,2020-08-12,0.2732
4359,2020-06-24 04:57:15+00:00,covid is getting worse here,50015,False,person,2020-06-24,-0.4767
4363,2020-07-19 07:29:04+00:00,"cases are dropping, great news!",30105,False,person,2020-07-19,0.6588
4365,2020-09-08 13:24:01+00:00,this pandemic will never end,19183,False,person,2020-09-08,0.0
4370,2020-06-12 08:48:53+00:00,vaccine is working well,32015,False,person,2020-06-12,0.2732
4371,2020-07-21 20:40:36+00:00,i hate lockdown,20147,False,person,2020-07-21,-0.5719
4373,2020-06-06 19:52:29+00:00,vaccine is working well,01093,False,person,2020-06-06,0.2732
4375,2020-09-10 08:01:37+00:00,i hate lockdown,13005,False,person,2020-09-10,-0.5719
4376,2020-09-25 20:44:21+00:00,wearing masks is important,40061,False,person,2020-09-25,0.2023
4377,2020-04-16 12:55:53+00:00,covid is getting worse here,37015,False,person,2020-04-16,-0.4767
4381,2020-03-26 09:06:35+00:00,wearing masks is important,51181,False,person,2020-03-26,0.2023
4383,2020-09-30 23:32:50+00:00,"hospital is full, very sad.",55139,False,person,2020-09-30,-0.5256
4384,2020-11-05 19:20:19+00:00,this pandemic will never end,02105,False,person,2020-11-05,0.0
4390,2020-05-10 10:03:05+00:00,"hospital is full, very sad.",29139,False,person,2020-05-10,-0.5256
4391,2020-04-13 00:20:15+00:00,i hate lockdown,37175,False,person,2020-04-13,-0.5719
4392,2020-12-17 07:55:36+00:00,finally recovered from covid,30105,False,person,2020-12-17,0.0
4394,2020-12-10 15:18:21+00:00,"hospital is full, very sad.",29095,False,person,2020-12-10,-0.5256
4397,2020-05-16 15:14:45+00:00,"cases are dropping, great news!",01049,False,person,2020-05-16,0.6588
4402,2020-08-07 17:33:09+00:00,wearing masks is important,56019,False,person,2020-08-07,0.2023
4404,2020-12-08 22:54:19+00:00,vaccine is working well,45045,False,person,2020-12-08,0.2732
4405,2020-07-26 11:47:53+00:00,"hospital is full, very sad.",50015,False,person,2020-07-26,-0.5256
4406,2020-08-18 10:33:45+00:00,covid is getting worse here,28051,False,person,2020-08-18,-0.4767
4408,2020-07-13 23:35:41+00:00,i hate lockdown,01121,False,person,2020-07-13,-0.5719
4414,2020-08-25 21:45:40+00:00,i hate lockdown,28051,False,person,2020-08-25,-0.5719
4415,2020-04-07 00:51:11+00:00,covid is getting worse here,56019,False,person,2020-04-07,-0.4767
4416,2020-03-28 06:32:39+00:00,i hate lockdown,45045,False,person,2020-03-28,-0.5719
4420,2020-10-25 22:50:49+00:00,vaccine is working well,19189,False,person,2020-10-25,0.2732
4422,2020-04-09 01:26:16+00:00,i hate lockdown,37127,False,person,2020-04-09,-0.5719
4425,2020-07-25 13:41:20+00:00,this pandemic will never end,27093,False,person,2020-07-25,0.0
4427,2020-07-18 17:58:15+00:00,vaccine is working well,31171,False,person,2020-07-18,0.2732
4431,2020-12-23 13:13:59+00:00,"hospital is full, very sad.",39111,False,person,2020-12-23,-0.5256
4435,2020-06-22 05:11:30+00:00,"cases are dropping, great news!",37177,False,person,2020-06-22,0.6588
4437,2020-12-01 18:49:21+00:00,this pandemic will never end,01121,False,person,2020-12-01,0.0
4441,2020-12-21 21:50:23+00:00,this pandemic will never end,47115,False,person,2020-12-21,0.0
4443,2020-10-24 18:02:33+00:00,vaccine is working well,51161,False,person,2020-10-24,0.2732
4446,2020-12-27 23:10:52+00:00,covid is getting worse here,51181,False,person,2020-12-27,-0.4767
4447,2020-06-09 00:00:06+00:00,wearing masks is important,34029,False,person,2020-06-09,0.2023
4448,2020-11-05 23:28:07+00:00,finally recovered from covid,51167,False,person,2020-11-05,0.0
4450,2020-07-14 07:06:55+00:00,i hate lockdown,51197,False,person,2020-07-14,-0.5719
4454,2020-08-09 21:19:54+00:00,wearing masks is important,29139,False,person,2020-08-09,0.2023
4455,2020-07-13 12:31:46+00:00,vaccine is working well,20015,False,person,2020-07-13,0.2732
4456,2020-11-25 02:54:21+00:00,finally recovered from covid,53015,False,person,2020-11-25,0.0
4459,2020-08-08 11:32:15+00:00,this pandemic will never end,20117,False,person,2020-08-08,0.0
4461,2020-12-01 22:43:12+00:00,"hospital is full, very sad.",19183,False,person,2020-12-01,-0.5256
4462,2020-08-22 04:37:42+00:00,finally recovered from covid,47065,False,person,2020-08-22,0.0
4465,2020-04-17 19:29:05+00:00,finally recovered from covid,29121,False,person,2020-04-17,0.0
4467,2020-10-21 12:08:35+00:00,"cases are dropping, great news!",56033,False,person,2020-10-21,0.6588
4469,2020-12-09 16:01:57+00:00,covid is getting worse here,04003,False,person,2020-12-09,-0.4767
4470,2020-04-20 01:39:37+00:00,"cases are dropping, great news!",53045,False,person,2020-04-20,0.6588
4471,2020-09-17 05:04:12+00:00,covid is getting worse here,19183,False,person,2020-09-17,-0.4767
4473,2020-05-23 23:18:12+00:00,covid is getting worse here,48053,False,person,2020-05-23,-0.4767
4475,2020-04-20 14:03:42+00:00,covid is getting worse here,19183,False,person,2020-04-20,-0.4767
4478,2020-12-22 23:51:39+00:00,"cases are dropping, great news!",32015,False,person,2020-12-22,0.6588
4479,2020-07-15 13:05:50+00:00,this pandemic will never end,17093,False,person,2020-07-15,0.0
4481,2020-11-04 00:17:56+00:00,finally recovered from covid,48319,False,person,2020-11-04,0.0
4487,2020-03-20 15:30:41+00:00,"hospital is full, very sad.",37127,False,person,2020-03-20,-0.5256
4489,2020-10-15 04:05:57+00:00,this pandemic will never end,34029,False,person,2020-10-15,0.0
4490,2020-08-31 06:51:37+00:00,vaccine is working well,08019,False,person,2020-08-31,0.2732
4494,2020-06-21 11:01:46+00:00,wearing masks is important,02105,False,person,2020-06-21,0.2023
4496,2020-05-14 16:43:46+00:00,wearing masks is important,20117,False,person,2020-05-14,0.2023
4497,2020-11-14 14:23:58+00:00,vaccine is working well,31047,False,person,2020-11-14,0.2732
4500,2020-12-06 19:25:08+00:00,"cases are dropping, great news!",05007,False,person,2020-12-06,0.6588
4502,2020-12-05 13:36:31+00:00,vaccine is working well,21205,False,person,2020-12-05,0.2732
4503,2020-08-04 10:51:38+00:00,this pandemic will never end,48347,False,person,2020-08-04,0.0
4506,2020-11-22 05:08:37+00:00,covid is getting worse here,17093,False,person,2020-11-22,-0.4767
4507,2020-03-23 02:49:17+00:00,"cases are dropping, great news!",16073,False,person,2020-03-23,0.6588
4510,2020-06-19 21:07:43+00:00,finally recovered from covid,47115,False,person,2020-06-19,0.0
4512,2020-07-25 10:41:10+00:00,"hospital is full, very sad.",55139,False,person,2020-07-25,-0.5256
4514,2020-04-29 09:30:20+00:00,"cases are dropping, great news!",08099,False,person,2020-04-29,0.6588
4515,2020-03-31 11:18:41+00:00,this pandemic will never end,31171,False,person,2020-03-31,0.0
4524,2020-12-10 02:35:34+00:00,finally recovered from covid,13003,False,person,2020-12-10,0.0
4525,2020-08-22 10:18:51+00:00,this pandemic will never end,47115,False,person,2020-08-22,0.0
4526,2020-03-23 15:25:45+00:00,finally recovered from covid,30105,False,person,2020-03-23,0.0
4527,2020-08-02 08:46:02+00:00,this pandemic will never end,38009,False,person,2020-08-02,0.0
4528,2020-09-08 02:37:38+00:00,this pandemic will never end,29115,False,person,2020-09-08,0.0
4530,2020-10-23 09:25:03+00:00,covid is getting worse here,01049,False,person,2020-10-23,-0.4767
4531,2020-08-20 00:23:42+00:00,i hate lockdown,72051,False,person,2020-08-20,-0.5719
4532,2020-10-12 15:02:28+00:00,this pandemic will never end,50015,False,person,2020-10-12,0.0
4537,2020-11-10 20:12:31+00:00,i hate lockdown,47065,False,person,2020-11-10,-0.5719
4542,2020-06-13 17:07:36+00:00,"cases are dropping, great news!",47115,False,person,2020-06-13,0.6588
4543,2020-12-22 09:28:00+00:00,covid is getting worse here,37015,False,person,2020-12-22,-0.4767
4546,2020-04-16 16:51:40+00:00,covid is getting worse here,72051,False,person,2020-04-16,-0.4767
4548,2020-07-08 03:00:02+00:00,covid is getting worse here,39111,False,person,2020-07-08,-0.4767
4550,2020-03-23 07:20:22+00:00,covid is getting worse here,01121,False,person,2020-03-23,-0.4767
4553,2020-07-07 09:54:53+00:00,this pandemic will never end,48053,False,person,2020-07-07,0.0
4554,2020-08-10 05:36:34+00:00,covid is getting worse here,16073,False,person,2020-08-10,-0.4767
4563,2020-10-13 17:37:00+00:00,this pandemic will never end,47115,False,person,2020-10-13,0.0
4565,2020-06-13 19:25:32+00:00,finally recovered from covid,53013,False,person,2020-06-13,0.0
4566,2020-11-11 00:16:53+00:00,"cases are dropping, great news!",29115,False,person,2020-11-11,0.6588
4567,2020-10-05 07:24:54+00:00,vaccine is working well,55139,False,person,2020-10-05,0.2732
4568,2020-10-13 11:57:11+00:00,"cases are dropping, great news!",48053,False,person,2020-10-13,0.6588
4569,2020-03-17 19:41:55+00:00,this pandemic will never end,08093,False,person,2020-03-17,0.0
4570,2020-10-23 14:57:15+00:00,vaccine is working well,04003,False,person,2020-10-23,0.2732
4571,2020-05-08 20:34:35+00:00,this pandemic will never end,45045,False,person,2020-05-08,0.0
4573,2020-09-20 19:52:46+00:00,i hate lockdown,08019,False,person,2020-09-20,-0.5719
4576,2020-08-18 03:44:05+00:00,"hospital is full, very sad.",20015,False,person,2020-08-18,-0.5256
4579,2020-07-14 00:09:48+00:00,this pandemic will never end,53015,False,person,2020-07-14,0.0
4580,2020-03-17 15:35:42+00:00,covid is getting worse here,20199,False,person,2020-03-17,-0.4767
4584,2020-09-05 10:26:25+00:00,finally recovered from covid,29165,False,person,2020-09-05,0.0
4589,2020-10-04 00:57:25+00:00,finally recovered from covid,39127,False,person,2020-10-04,0.0
4590,2020-06-01 19:13:05+00:00,"cases are dropping, great news!",56045,False,person,2020-06-01,0.6588
4595,2020-05-21 14:12:28+00:00,this pandemic will never end,20051,False,person,2020-05-21,0.0
4596,2020-08-31 20:42:40+00:00,wearing masks is important,53015,False,person,2020-08-31,0.2023
4598,2020-07-23 06:04:39+00:00,"cases are dropping, great news!",34029,False,person,2020-07-23,0.6588
4599,2020-03-08 22:20:15+00:00,vaccine is working well,53013,False,person,2020-03-08,0.2732
4602,2020-12-22 03:09:01+00:00,finally recovered from covid,29115,False,person,2020-12-22,0.0
4604,2020-09-30 22:51:18+00:00,"cases are dropping, great news!",48001,False,person,2020-09-30,0.6588
4609,2020-08-02 08:39:36+00:00,covid is getting worse here,08099,False,person,2020-08-02,-0.4767
4612,2020-09-30 14:00:35+00:00,vaccine is working well,35005,False,person,2020-09-30,0.2732
4613,2020-03-27 20:34:51+00:00,vaccine is working well,21183,False,person,2020-03-27,0.2732
4616,2020-07-29 13:21:06+00:00,"cases are dropping, great news!",37175,False,person,2020-07-29,0.6588
4622,2020-08-07 19:36:37+00:00,i hate lockdown,56019,False,person,2020-08-07,-0.5719
4624,2020-11-22 10:42:47+00:00,"cases are dropping, great news!",22089,False,person,2020-11-22,0.6588
4625,2020-09-14 11:20:35+00:00,vaccine is working well,08099,False,person,2020-09-14,0.2732
4628,2020-07-31 22:34:51+00:00,"cases are dropping, great news!",18015,False,person,2020-07-31,0.6588
4631,2020-07-26 13:35:59+00:00,vaccine is working well,16073,False,person,2020-07-26,0.2732
4633,2020-08-14 10:54:03+00:00,covid is getting worse here,48319,False,person,2020-08-14,-0.4767
4638,2020-03-25 10:56:04+00:00,wearing masks is important,21205,False,person,2020-03-25,0.2023
4642,2020-08-14 19:08:58+00:00,vaccine is working well,55067,False,person,2020-08-14,0.2732
4643,2020-07-06 08:42:15+00:00,this pandemic will never end,18015,False,person,2020-07-06,0.0
4645,2020-03-24 09:38:02+00:00,this pandemic will never end,08033,False,person,2020-03-24,0.0
4652,2020-07-16 12:18:37+00:00,vaccine is working well,01121,False,person,2020-07-16,0.2732
4653,2020-07-31 04:31:34+00:00,"cases are dropping, great news!",29115,False,person,2020-07-31,0.6588
4656,2020-05-13 19:04:23+00:00,"hospital is full, very sad.",17101,False,person,2020-05-13,-0.5256
4661,2020-07-25 05:34:35+00:00,covid is getting worse here,08033,False,person,2020-07-25,-0.4767
4662,2020-05-11 22:16:38+00:00,i hate lockdown,20169,False,person,2020-05-11,-0.5719
4665,2020-03-28 23:42:01+00:00,wearing masks is important,01049,False,person,2020-03-28,0.2023
4670,2020-12-18 10:16:02+00:00,finally recovered from covid,55121,False,person,2020-12-18,0.0
4672,2020-04-06 10:09:44+00:00,wearing masks is important,56019,False,person,2020-04-06,0.2023
4674,2020-12-21 01:12:05+00:00,covid is getting worse here,36035,False,person,2020-12-21,-0.4767
4679,2020-03-14 04:52:25+00:00,"hospital is full, very sad.",48187,False,person,2020-03-14,-0.5256
4681,2020-12-18 10:00:16+00:00,"cases are dropping, great news!",19189,False,person,2020-12-18,0.6588
4685,2020-04-22 12:35:03+00:00,"cases are dropping, great news!",37175,False,person,2020-04-22,0.6588
4687,2020-07-25 15:55:31+00:00,i hate lockdown,56033,False,person,2020-07-25,-0.5719
4693,2020-07-23 12:44:09+00:00,"cases are dropping, great news!",29115,False,person,2020-07-23,0.6588
4698,2020-03-25 14:17:10+00:00,"cases are dropping, great news!",28051,False,person,2020-03-25,0.6588
4699,2020-04-19 07:38:18+00:00,vaccine is working well,22121,False,person,2020-04-19,0.2732
4700,2020-05-14 10:23:56+00:00,vaccine is working well,22121,False,person,2020-05-14,0.2732
4701,2020-06-01 15:54:14+00:00,covid is getting worse here,38081,False,person,2020-06-01,-0.4767
4704,2020-11-18 20:59:32+00:00,"hospital is full, very sad.",26001,False,person,2020-11-18,-0.5256
4713,2020-11-03 15:17:27+00:00,"hospital is full, very sad.",13167,False,person,2020-11-03,-0.5256
4717,2020-09-18 05:08:28+00:00,this pandemic will never end,39111,False,person,2020-09-18,0.0
4718,2020-09-05 01:46:20+00:00,i hate lockdown,42015,False,person,2020-09-05,-0.5719
4720,2020-09-24 11:59:35+00:00,vaccine is working well,46091,False,person,2020-09-24,0.2732
4721,2020-05-16 16:04:34+00:00,"cases are dropping, great news!",05007,False,person,2020-05-16,0.6588
4722,2020-04-14 07:32:38+00:00,i hate lockdown,32015,False,person,2020-04-14,-0.5719
4724,2020-04-14 17:31:05+00:00,wearing masks is important,51167,False,person,2020-04-14,0.2023
4728,2020-10-25 23:06:13+00:00,wearing masks is important,55067,False,person,2020-10-25,0.2023
4734,2020-03-01 06:27:15+00:00,"hospital is full, very sad.",29139,False,person,2020-03-01,-0.5256
4735,2020-03-18 17:33:21+00:00,finally recovered from covid,31047,False,person,2020-03-18,0.0
4736,2020-12-23 07:47:38+00:00,vaccine is working well,20049,False,person,2020-12-23,0.2732
4738,2020-09-16 01:32:28+00:00,"cases are dropping, great news!",46091,False,person,2020-09-16,0.6588
4739,2020-11-24 18:49:49+00:00,finally recovered from covid,55121,False,person,2020-11-24,0.0
4742,2020-05-31 16:20:55+00:00,this pandemic will never end,51830,False,person,2020-05-31,0.0
4744,2020-09-01 03:40:44+00:00,"hospital is full, very sad.",20147,False,person,2020-09-01,-0.5256
4746,2020-12-11 22:51:51+00:00,"cases are dropping, great news!",56033,False,person,2020-12-11,0.6588
4747,2020-04-19 16:05:36+00:00,covid is getting worse here,29121,False,person,2020-04-19,-0.4767
4748,2020-09-17 15:50:04+00:00,this pandemic will never end,42015,False,person,2020-09-17,0.0
4750,2020-07-03 17:50:11+00:00,vaccine is working well,48053,False,person,2020-07-03,0.2732
4752,2020-04-30 08:39:47+00:00,covid is getting worse here,13003,False,person,2020-04-30,-0.4767
4753,2020-03-27 00:35:56+00:00,"hospital is full, very sad.",08099,False,person,2020-03-27,-0.5256
4755,2020-11-04 16:37:38+00:00,i hate lockdown,05007,False,person,2020-11-04,-0.5719
4756,2020-11-07 22:50:48+00:00,"hospital is full, very sad.",40023,False,person,2020-11-07,-0.5256
4760,2020-05-14 05:37:18+00:00,finally recovered from covid,38099,False,person,2020-05-14,0.0
4769,2020-09-15 21:35:28+00:00,"hospital is full, very sad.",28051,False,person,2020-09-15,-0.5256
4770,2020-11-26 14:41:29+00:00,this pandemic will never end,20147,False,person,2020-11-26,0.0
4771,2020-06-17 02:18:13+00:00,i hate lockdown,02070,False,person,2020-06-17,-0.5719
4773,2020-12-19 15:41:58+00:00,"cases are dropping, great news!",37015,False,person,2020-12-19,0.6588
4774,2020-09-01 09:44:39+00:00,covid is getting worse here,39127,False,person,2020-09-01,-0.4767
4777,2020-12-20 18:50:41+00:00,"hospital is full, very sad.",02105,False,person,2020-12-20,-0.5256
4778,2020-10-02 14:56:48+00:00,i hate lockdown,51197,False,person,2020-10-02,-0.5719
4779,2020-08-24 02:11:37+00:00,"cases are dropping, great news!",26001,False,person,2020-08-24,0.6588
4780,2020-10-05 05:43:42+00:00,i hate lockdown,55139,False,person,2020-10-05,-0.5719
4782,2020-03-22 09:41:01+00:00,covid is getting worse here,53045,False,person,2020-03-22,-0.4767
4784,2020-06-02 11:28:45+00:00,"hospital is full, very sad.",39111,False,person,2020-06-02,-0.5256
4787,2020-04-23 02:37:27+00:00,"cases are dropping, great news!",20147,False,person,2020-04-23,0.6588
4788,2020-09-16 06:04:12+00:00,this pandemic will never end,22089,False,person,2020-09-16,0.0
4794,2020-08-06 05:06:56+00:00,finally recovered from covid,72051,False,person,2020-08-06,0.0
4795,2020-04-16 18:24:11+00:00,covid is getting worse here,48277,False,person,2020-04-16,-0.4767
4803,2020-08-16 17:54:44+00:00,finally recovered from covid,47149,False,person,2020-08-16,0.0
4804,2020-03-22 23:35:05+00:00,i hate lockdown,29121,False,person,2020-03-22,-0.5719
4806,2020-06-03 13:46:59+00:00,i hate lockdown,45057,False,person,2020-06-03,-0.5719
4809,2020-09-10 22:34:53+00:00,vaccine is working well,37177,False,person,2020-09-10,0.2732
4810,2020-07-04 02:51:27+00:00,"hospital is full, very sad.",51830,False,person,2020-07-04,-0.5256
4811,2020-08-25 23:57:17+00:00,finally recovered from covid,45045,False,person,2020-08-25,0.0
4812,2020-10-08 22:31:02+00:00,finally recovered from covid,22089,False,person,2020-10-08,0.0
4814,2020-06-20 09:45:16+00:00,"hospital is full, very sad.",17093,False,person,2020-06-20,-0.5256
4820,2020-08-24 18:59:28+00:00,wearing masks is important,51167,False,person,2020-08-24,0.2023
4825,2020-03-29 13:08:45+00:00,"cases are dropping, great news!",48277,False,person,2020-03-29,0.6588
4831,2020-07-03 02:16:06+00:00,wearing masks is important,09001,False,person,2020-07-03,0.2023
4836,2020-06-11 09:47:21+00:00,i hate lockdown,48277,False,person,2020-06-11,-0.5719
4838,2020-04-06 18:21:41+00:00,finally recovered from covid,16073,False,person,2020-04-06,0.0
4843,2020-08-23 05:35:38+00:00,wearing masks is important,72051,False,person,2020-08-23,0.2023
4846,2020-03-09 10:37:30+00:00,"cases are dropping, great news!",50015,False,person,2020-03-09,0.6588
4850,2020-08-13 21:59:20+00:00,finally recovered from covid,04003,False,person,2020-08-13,0.0
4852,2020-12-10 22:53:52+00:00,wearing masks is important,17109,False,person,2020-12-10,0.2023
4853,2020-11-23 18:59:11+00:00,this pandemic will never end,20131,False,person,2020-11-23,0.0
4855,2020-07-09 11:35:12+00:00,"hospital is full, very sad.",53013,False,person,2020-07-09,-0.5256
4856,2020-09-01 09:04:47+00:00,vaccine is working well,47115,False,person,2020-09-01,0.2732
4858,2020-07-31 03:01:32+00:00,"hospital is full, very sad.",47149,False,person,2020-07-31,-0.5256
4863,2020-06-25 00:52:28+00:00,i hate lockdown,09001,False,person,2020-06-25,-0.5719
4865,2020-03-25 23:24:16+00:00,wearing masks is important,32015,False,person,2020-03-25,0.2023
4868,2020-06-02 02:33:01+00:00,i hate lockdown,20051,False,person,2020-06-02,-0.5719
4869,2020-12-08 16:18:16+00:00,finally recovered from covid,22089,False,person,2020-12-08,0.0
4871,2020-11-17 17:23:07+00:00,covid is getting worse here,47065,False,person,2020-11-17,-0.4767
4872,2020-03-26 16:11:24+00:00,"cases are dropping, great news!",20131,False,person,2020-03-26,0.6588
4874,2020-09-06 06:30:50+00:00,i hate lockdown,48347,False,person,2020-09-06,-0.5719
4875,2020-04-28 03:41:13+00:00,"hospital is full, very sad.",19183,False,person,2020-04-28,-0.5256
4877,2020-08-27 21:45:52+00:00,covid is getting worse here,01049,False,person,2020-08-27,-0.4767
4878,2020-12-08 10:20:12+00:00,finally recovered from covid,55121,False,person,2020-12-08,0.0
4883,2020-04-12 06:11:27+00:00,this pandemic will never end,39127,False,person,2020-04-12,0.0
4884,2020-11-17 12:59:45+00:00,"hospital is full, very sad.",17101,False,person,2020-11-17,-0.5256
4885,2020-07-17 01:00:58+00:00,wearing masks is important,48347,False,person,2020-07-17,0.2023
4887,2020-12-26 10:54:22+00:00,wearing masks is important,13005,False,person,2020-12-26,0.2023
4888,2020-03-12 21:48:41+00:00,"hospital is full, very sad.",34029,False,person,2020-03-12,-0.5256
4890,2020-09-24 15:26:08+00:00,this pandemic will never end,72051,False,person,2020-09-24,0.0
4892,2020-11-01 21:35:29+00:00,"cases are dropping, great news!",47115,False,person,2020-11-01,0.6588
4893,2020-05-15 20:00:27+00:00,i hate lockdown,13167,False,person,2020-05-15,-0.5719
4895,2020-12-18 12:54:04+00:00,this pandemic will never end,45045,False,person,2020-12-18,0.0
4898,2020-06-20 21:17:18+00:00,finally recovered from covid,55139,False,person,2020-06-20,0.0
4904,2020-10-06 13:37:19+00:00,this pandemic will never end,19183,False,person,2020-10-06,0.0
4905,2020-09-10 10:18:05+00:00,"hospital is full, very sad.",13215,False,person,2020-09-10,-0.5256
4906,2020-07-10 09:01:25+00:00,vaccine is working well,38009,False,person,2020-07-10,0.2732
4907,2020-08-23 10:48:00+00:00,"hospital is full, very sad.",19189,False,person,2020-08-23,-0.5256
4908,2020-05-26 19:32:49+00:00,vaccine is working well,06097,False,person,2020-05-26,0.2732
4912,2020-09-27 17:29:48+00:00,"hospital is full, very sad.",20147,False,person,2020-09-27,-0.5256
4914,2020-12-04 09:21:04+00:00,covid is getting worse here,01049,False,person,2020-12-04,-0.4767
4915,2020-03-27 01:56:28+00:00,this pandemic will never end,02105,False,person,2020-03-27,0.0
4916,2020-09-06 17:20:40+00:00,"hospital is full, very sad.",19183,False,person,2020-09-06,-0.5256
4919,2020-10-05 21:54:15+00:00,vaccine is working well,26001,False,person,2020-10-05,0.2732
4920,2020-06-21 16:19:33+00:00,finally recovered from covid,51161,False,person,2020-06-21,0.0
4923,2020-03-18 22:11:18+00:00,"hospital is full, very sad.",01019,False,person,2020-03-18,-0.5256
4925,2020-07-11 09:37:52+00:00,finally recovered from covid,19151,False,person,2020-07-11,0.0
4926,2020-06-14 06:40:30+00:00,this pandemic will never end,42015,False,person,2020-06-14,0.0
4927,2020-04-28 11:43:39+00:00,"hospital is full, very sad.",20131,False,person,2020-04-28,-0.5256
4928,2020-08-27 06:05:16+00:00,"hospital is full, very sad.",27093,False,person,2020-08-27,-0.5256
4930,2020-11-12 01:44:09+00:00,wearing masks is important,53013,False,person,2020-11-12,0.2023
4931,2020-10-11 01:01:30+00:00,"cases are dropping, great news!",51830,False,person,2020-10-11,0.6588
4932,2020-06-24 21:34:08+00:00,this pandemic will never end,29115,False,person,2020-06-24,0.0
4933,2020-09-11 18:47:56+00:00,finally recovered from covid,09001,False,person,2020-09-11,0.0
4934,2020-05-18 23:29:17+00:00,i hate lockdown,48347,False,person,2020-05-18,-0.5719
4938,2020-03-08 04:18:44+00:00,this pandemic will never end,29165,False,person,2020-03-08,0.0
4943,2020-09-28 19:57:03+00:00,wearing masks is important,02070,False,person,2020-09-28,0.2023
4948,2020-06-11 19:59:31+00:00,covid is getting worse here,35005,False,person,2020-06-11,-0.4767
4952,2020-03-08 21:06:22+00:00,this pandemic will never end,08099,False,person,2020-03-08,0.0
4959,2020-04-27 06:51:57+00:00,wearing masks is important,39111,False,person,2020-04-27,0.2023
4960,2020-09-13 12:07:44+00:00,wearing masks is important,29139,False,person,2020-09-13,0.2023
4966,2020-10-09 21:45:28+00:00,"cases are dropping, great news!",42085,False,person,2020-10-09,0.6588
4967,2020-05-26 18:00:54+00:00,i hate lockdown,40023,False,person,2020-05-26,-0.5719
4970,2020-05-11 01:11:08+00:00,this pandemic will never end,37177,False,person,2020-05-11,0.0
4980,2020-06-06 22:38:39+00:00,"hospital is full, very sad.",42085,False,person,2020-06-06,-0.5256
4981,2020-12-04 05:16:10+00:00,wearing masks is important,22121,False,person,2020-12-04,0.2023
4982,2020-07-31 15:03:07+00:00,i hate lockdown,17101,False,person,2020-07-31,-0.5719
4984,2020-04-01 09:52:41+00:00,covid is getting worse here,37015,False,person,2020-04-01,-0.4767
4985,2020-11-27 10:26:20+00:00,wearing masks is important,21205,False,person,2020-11-27,0.2023
4986,2020-05-28 04:24:05+00:00,"hospital is full, very sad.",51830,False,person,2020-05-28,-0.5256
4989,2020-05-13 19:24:33+00:00,wearing masks is important,02070,False,person,2020-05-13,0.2023
4991,2020-05-30 08:20:13+00:00,vaccine is working well,20199,False,person,2020-05-30,0.2732
4995,2020-12-14 08:23:04+00:00,finally recovered from covid,32001,False,person,2020-12-14,0.0
4996,2020-09-02 02:41:32+00:00,"cases are dropping, great news!",29095,False,person,2020-09-02,0.6588
5002,2020-11-23 01:08:54+00:00,this pandemic will never end,35005,False,person,2020-11-23,0.0
5009,2020-10-13 14:40:31+00:00,covid is getting worse here,46091,False,person,2020-10-13,-0.4767
5010,2020-11-07 16:45:49+00:00,vaccine is working well,20169,False,person,2020-11-07,0.2732
