countyFIPS,County Name,State,StateFIPS,date,cumulative_cases,daily_cases,population,cases_per_100k,cases_per_100k_7day_avg
20121,County 20121,State,20,2020-03-26,844,45.0,723028,6.223825356694347,2.3907392640000507
20121,County 20121,State,20,2020-03-27,844,0.0,723028,0.0,2.272190209586825
20121,County 20121,State,20,2020-03-28,844,0.0,723028,0.0,1.4621050044297828
20121,County 20121,State,20,2020-03-29,844,0.0,723028,0.0,1.4621050044297828
20121,County 20121,State,20,2020-03-30,844,0.0,723028,0.0,1.0274251382479556
20121,County 20121,State,20,2020-03-31,844,0.0,723028,0.0,1.0274251382479556
20121,County 20121,State,20,2020-04-01,844,0.0,723028,0.0,0.8891179080991923
20121,County 20121,State,20,2020-04-02,844,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-04-03,844,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-04-04,886,42.0,723028,5.808903666248057,0.8298433808925795
20121,County 20121,State,20,2020-04-05,932,46.0,723028,6.362132586843109,1.7387194647273094
20121,County 20121,State,20,2020-04-06,959,27.0,723028,3.734295214016608,2.272190209586825
20121,County 20121,State,20,2020-04-07,959,0.0,723028,0.0,2.272190209586825
20121,County 20121,State,20,2020-04-08,959,0.0,723028,0.0,2.272190209586825
20121,County 20121,State,20,2020-04-09,1000,41.0,723028,5.670596436099293,3.0822754147438665
20121,County 20121,State,20,2020-04-10,1000,0.0,723028,0.0,3.0822754147438665
20121,County 20121,State,20,2020-04-11,1027,27.0,723028,3.734295214016608,2.7859027787108026
20121,County 20121,State,20,2020-04-12,1027,0.0,723028,0.0,1.8770266948760725
20121,County 20121,State,20,2020-04-13,1027,0.0,723028,0.0,1.3435559500165575
20121,County 20121,State,20,2020-04-14,1027,0.0,723028,0.0,1.3435559500165575
20121,County 20121,State,20,2020-04-15,1027,0.0,723028,0.0,1.3435559500165575
20121,County 20121,State,20,2020-04-16,1031,4.0,723028,0.553228920595053,0.6125034478016659
20121,County 20121,State,20,2020-04-17,1056,25.0,723028,3.4576807537190812,1.106457841190106
20121,County 20121,State,20,2020-04-18,1101,45.0,723028,6.223825356694347,1.4621050044297828
20121,County 20121,State,20,2020-04-19,1101,0.0,723028,0.0,1.4621050044297828
20121,County 20121,State,20,2020-04-20,1101,0.0,723028,0.0,1.4621050044297828
20121,County 20121,State,20,2020-04-21,1101,0.0,723028,0.0,1.4621050044297828
20121,County 20121,State,20,2020-04-22,1101,0.0,723028,0.0,1.4621050044297828
20121,County 20121,State,20,2020-04-23,1125,24.0,723028,3.3193735235703183,1.857268519140535
20121,County 20121,State,20,2020-04-24,1125,0.0,723028,0.0,1.363314125752095
20121,County 20121,State,20,2020-04-25,1153,28.0,723028,3.8726024441653712,1.0274251382479558
20121,County 20121,State,20,2020-04-26,1153,0.0,723028,0.0,1.0274251382479558
20121,County 20121,State,20,2020-04-27,1153,0.0,723028,0.0,1.0274251382479558
20121,County 20121,State,20,2020-04-28,1156,3.0,723028,0.4149216904462898,1.0866996654545684
20121,County 20121,State,20,2020-04-29,1156,0.0,723028,0.0,1.0866996654545684
20121,County 20121,State,20,2020-04-30,1156,0.0,723028,0.0,0.6125034478016659
20121,County 20121,State,20,2020-05-01,1156,0.0,723028,0.0,0.6125034478016659
20121,County 20121,State,20,2020-05-02,1156,0.0,723028,0.0,0.059274527206612825
20121,County 20121,State,20,2020-05-03,1168,12.0,723028,1.6596867617851592,0.2963726360330642
20121,County 20121,State,20,2020-05-04,1168,0.0,723028,0.0,0.2963726360330642
20121,County 20121,State,20,2020-05-05,1168,0.0,723028,0.0,0.2370981088264513
20121,County 20121,State,20,2020-05-06,1168,0.0,723028,0.0,0.2370981088264513
20121,County 20121,State,20,2020-05-07,1168,0.0,723028,0.0,0.2370981088264513
20121,County 20121,State,20,2020-05-08,1168,0.0,723028,0.0,0.2370981088264513
20121,County 20121,State,20,2020-05-09,1202,34.0,723028,4.702445825057951,0.90887608383473
20121,County 20121,State,20,2020-05-10,1202,0.0,723028,0.0,0.6717779750082787
20121,County 20121,State,20,2020-05-11,1202,0.0,723028,0.0,0.6717779750082787
20121,County 20121,State,20,2020-05-12,1202,0.0,723028,0.0,0.6717779750082787
20121,County 20121,State,20,2020-05-13,1202,0.0,723028,0.0,0.6717779750082787
20121,County 20121,State,20,2020-05-14,1202,0.0,723028,0.0,0.6717779750082787
20121,County 20121,State,20,2020-05-15,1246,44.0,723028,6.085518126545583,1.5411377073719332
20121,County 20121,State,20,2020-05-16,1258,12.0,723028,1.6596867617851592,1.106457841190106
20121,County 20121,State,20,2020-05-17,1267,9.0,723028,1.2447650713388694,1.2842814228099446
20121,County 20121,State,20,2020-05-18,1310,43.0,723028,5.94721089639682,2.1338829794380616
20121,County 20121,State,20,2020-05-19,1310,0.0,723028,0.0,2.1338829794380616
20121,County 20121,State,20,2020-05-20,1310,0.0,723028,0.0,2.1338829794380616
20121,County 20121,State,20,2020-05-21,1310,0.0,723028,0.0,2.1338829794380616
20121,County 20121,State,20,2020-05-22,1310,0.0,723028,0.0,1.264523247074407
20121,County 20121,State,20,2020-05-23,1345,35.0,723028,4.840753055206714,1.7189612889917718
20121,County 20121,State,20,2020-05-24,1345,0.0,723028,0.0,1.5411377073719332
20121,County 20121,State,20,2020-05-25,1345,0.0,723028,0.0,0.6915361507438164
20121,County 20121,State,20,2020-05-26,1366,21.0,723028,2.9044518331240283,1.106457841190106
20121,County 20121,State,20,2020-05-27,1366,0.0,723028,0.0,1.106457841190106
20121,County 20121,State,20,2020-05-28,1366,0.0,723028,0.0,1.106457841190106
20121,County 20121,State,20,2020-05-29,1376,10.0,723028,1.3830723014876325,1.3040395985454822
20121,County 20121,State,20,2020-05-30,1376,0.0,723028,0.0,0.6125034478016659
20121,County 20121,State,20,2020-05-31,1412,36.0,723028,4.9790602853554775,1.3237977742810199
20121,County 20121,State,20,2020-06-01,1412,0.0,723028,0.0,1.3237977742810199
20121,County 20121,State,20,2020-06-02,1417,5.0,723028,0.6915361507438162,1.0076669625124182
20121,County 20121,State,20,2020-06-03,1417,0.0,723028,0.0,1.0076669625124182
20121,County 20121,State,20,2020-06-04,1423,6.0,723028,0.8298433808925796,1.1262160169256437
20121,County 20121,State,20,2020-06-05,1423,0.0,723028,0.0,0.9286342595702676
20121,County 20121,State,20,2020-06-06,1423,0.0,723028,0.0,0.9286342595702676
20121,County 20121,State,20,2020-06-07,1423,0.0,723028,0.0,0.21733993309091368
20121,County 20121,State,20,2020-06-08,1423,0.0,723028,0.0,0.21733993309091368
20121,County 20121,State,20,2020-06-09,1423,0.0,723028,0.0,0.11854905441322565
20121,County 20121,State,20,2020-06-10,1423,0.0,723028,0.0,0.11854905441322565
20121,County 20121,State,20,2020-06-11,1447,24.0,723028,3.3193735235703183,0.4741962176529026
20121,County 20121,State,20,2020-06-12,1447,0.0,723028,0.0,0.4741962176529026
20121,County 20121,State,20,2020-06-13,1494,47.0,723028,6.5004398169918725,1.4028304772231703
20121,County 20121,State,20,2020-06-14,1544,50.0,723028,6.9153615074381625,2.3907392640000507
20121,County 20121,State,20,2020-06-15,1586,42.0,723028,5.808903666248057,3.2205826448926302
20121,County 20121,State,20,2020-06-16,1606,20.0,723028,2.766144602975265,3.615746159603382
20121,County 20121,State,20,2020-06-17,1606,0.0,723028,0.0,3.615746159603382
20121,County 20121,State,20,2020-06-18,1606,0.0,723028,0.0,3.1415499419504798
20121,County 20121,State,20,2020-06-19,1606,0.0,723028,0.0,3.1415499419504798
20121,County 20121,State,20,2020-06-20,1606,0.0,723028,0.0,2.212915682380212
20121,County 20121,State,20,2020-06-21,1606,0.0,723028,0.0,1.2250068956033318
20121,County 20121,State,20,2020-06-22,1623,17.0,723028,2.3512229125289754,0.7310525022148914
20121,County 20121,State,20,2020-06-23,1623,0.0,723028,0.0,0.33588898750413937
20121,County 20121,State,20,2020-06-24,1623,0.0,723028,0.0,0.33588898750413937
20121,County 20121,State,20,2020-06-25,1628,5.0,723028,0.6915361507438162,0.43467986618182736
20121,County 20121,State,20,2020-06-26,1628,0.0,723028,0.0,0.43467986618182736
20121,County 20121,State,20,2020-06-27,1628,0.0,723028,0.0,0.43467986618182736
20121,County 20121,State,20,2020-06-28,1648,20.0,723028,2.766144602975265,0.8298433808925795
20121,County 20121,State,20,2020-06-29,1648,0.0,723028,0.0,0.49395439338844016
20121,County 20121,State,20,2020-06-30,1655,7.0,723028,0.9681506110413428,0.6322616235372035
20121,County 20121,State,20,2020-07-01,1655,0.0,723028,0.0,0.6322616235372035
20121,County 20121,State,20,2020-07-02,1655,0.0,723028,0.0,0.5334707448595154
20121,County 20121,State,20,2020-07-03,1655,0.0,723028,0.0,0.5334707448595154
20121,County 20121,State,20,2020-07-04,1655,0.0,723028,0.0,0.5334707448595154
20121,County 20121,State,20,2020-07-05,1655,0.0,723028,0.0,0.13830723014876325
20121,County 20121,State,20,2020-07-06,1691,36.0,723028,4.9790602853554775,0.8496015566281171
20121,County 20121,State,20,2020-07-07,1691,0.0,723028,0.0,0.711294326479354
20121,County 20121,State,20,2020-07-08,1691,0.0,723028,0.0,0.711294326479354
20121,County 20121,State,20,2020-07-09,1691,0.0,723028,0.0,0.711294326479354
20121,County 20121,State,20,2020-07-10,1691,0.0,723028,0.0,0.711294326479354
20121,County 20121,State,20,2020-07-11,1691,0.0,723028,0.0,0.711294326479354
20121,County 20121,State,20,2020-07-12,1691,0.0,723028,0.0,0.711294326479354
20121,County 20121,State,20,2020-07-13,1709,18.0,723028,2.4895301426777388,0.355647163239677
20121,County 20121,State,20,2020-07-14,1754,45.0,723028,6.223825356694347,1.2447650713388694
20121,County 20121,State,20,2020-07-15,1754,0.0,723028,0.0,1.2447650713388694
20121,County 20121,State,20,2020-07-16,1754,0.0,723028,0.0,1.2447650713388694
20121,County 20121,State,20,2020-07-17,1754,0.0,723028,0.0,1.2447650713388694
20121,County 20121,State,20,2020-07-18,1754,0.0,723028,0.0,1.2447650713388694
20121,County 20121,State,20,2020-07-19,1754,0.0,723028,0.0,1.2447650713388694
20121,County 20121,State,20,2020-07-20,1804,50.0,723028,6.9153615074381625,1.8770266948760725
20121,County 20121,State,20,2020-07-21,1804,0.0,723028,0.0,0.9879087867768803
20121,County 20121,State,20,2020-07-22,1832,28.0,723028,3.8726024441653712,1.5411377073719332
20121,County 20121,State,20,2020-07-23,1832,0.0,723028,0.0,1.5411377073719332
20121,County 20121,State,20,2020-07-24,1832,0.0,723028,0.0,1.5411377073719332
20121,County 20121,State,20,2020-07-25,1841,9.0,723028,1.2447650713388694,1.7189612889917718
20121,County 20121,State,20,2020-07-26,1841,0.0,723028,0.0,1.7189612889917718
20121,County 20121,State,20,2020-07-27,1841,0.0,723028,0.0,0.7310525022148916
20121,County 20121,State,20,2020-07-28,1879,38.0,723028,5.255674745653003,1.4818631801653208
20121,County 20121,State,20,2020-07-29,1879,0.0,723028,0.0,0.9286342595702675
20121,County 20121,State,20,2020-07-30,1879,0.0,723028,0.0,0.9286342595702676
20121,County 20121,State,20,2020-07-31,1881,2.0,723028,0.2766144602975265,0.9681506110413428
20121,County 20121,State,20,2020-08-01,1881,0.0,723028,0.0,0.7903270294215042
20121,County 20121,State,20,2020-08-02,1881,0.0,723028,0.0,0.7903270294215042
20121,County 20121,State,20,2020-08-03,1881,0.0,723028,0.0,0.7903270294215042
20121,County 20121,State,20,2020-08-04,1917,36.0,723028,4.9790602853554775,0.7508106779504292
20121,County 20121,State,20,2020-08-05,1917,0.0,723028,0.0,0.7508106779504292
20121,County 20121,State,20,2020-08-06,1932,15.0,723028,2.0746084522314487,1.0471833139834934
20121,County 20121,State,20,2020-08-07,1932,0.0,723028,0.0,1.0076669625124182
20121,County 20121,State,20,2020-08-08,1932,0.0,723028,0.0,1.0076669625124182
20121,County 20121,State,20,2020-08-09,1932,0.0,723028,0.0,1.0076669625124182
20121,County 20121,State,20,2020-08-10,1971,39.0,723028,5.3939819758017675,1.7782358161983847
20121,County 20121,State,20,2020-08-11,1971,0.0,723028,0.0,1.0669414897190308
20121,County 20121,State,20,2020-08-12,1971,0.0,723028,0.0,1.0669414897190308
20121,County 20121,State,20,2020-08-13,1971,0.0,723028,0.0,0.7705688536859666
20121,County 20121,State,20,2020-08-14,1971,0.0,723028,0.0,0.7705688536859666
20121,County 20121,State,20,2020-08-15,1971,0.0,723028,0.0,0.7705688536859666
20121,County 20121,State,20,2020-08-16,1971,0.0,723028,0.0,0.7705688536859666
20121,County 20121,State,20,2020-08-17,1978,7.0,723028,0.9681506110413428,0.13830723014876325
20121,County 20121,State,20,2020-08-18,1978,0.0,723028,0.0,0.13830723014876325
20121,County 20121,State,20,2020-08-19,1981,3.0,723028,0.4149216904462898,0.19758175735537606
20121,County 20121,State,20,2020-08-20,1981,0.0,723028,0.0,0.19758175735537606
20121,County 20121,State,20,2020-08-21,1981,0.0,723028,0.0,0.19758175735537606
20121,County 20121,State,20,2020-08-22,1981,0.0,723028,0.0,0.19758175735537606
20121,County 20121,State,20,2020-08-23,1981,0.0,723028,0.0,0.19758175735537606
20121,County 20121,State,20,2020-08-24,1981,0.0,723028,0.0,0.059274527206612825
20121,County 20121,State,20,2020-08-25,1981,0.0,723028,0.0,0.059274527206612825
20121,County 20121,State,20,2020-08-26,2031,50.0,723028,6.9153615074381625,0.9879087867768803
20121,County 20121,State,20,2020-08-27,2031,0.0,723028,0.0,0.9879087867768803
20121,County 20121,State,20,2020-08-28,2031,0.0,723028,0.0,0.9879087867768803
20121,County 20121,State,20,2020-08-29,2035,4.0,723028,0.553228920595053,1.0669414897190308
20121,County 20121,State,20,2020-08-30,2055,20.0,723028,2.766144602975265,1.4621050044297828
20121,County 20121,State,20,2020-08-31,2093,38.0,723028,5.255674745653003,2.212915682380212
20121,County 20121,State,20,2020-09-01,2093,0.0,723028,0.0,2.212915682380212
20121,County 20121,State,20,2020-09-02,2093,0.0,723028,0.0,1.2250068956033313
20121,County 20121,State,20,2020-09-03,2093,0.0,723028,0.0,1.2250068956033313
20121,County 20121,State,20,2020-09-04,2093,0.0,723028,0.0,1.2250068956033313
20121,County 20121,State,20,2020-09-05,2093,0.0,723028,0.0,1.1459741926611813
20121,County 20121,State,20,2020-09-06,2093,0.0,723028,0.0,0.750810677950429
20121,County 20121,State,20,2020-09-07,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-08,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-09,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-10,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-11,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-12,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-13,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-14,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-15,2093,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-09-16,2110,17.0,723028,2.3512229125289754,0.33588898750413937
20121,County 20121,State,20,2020-09-17,2110,0.0,723028,0.0,0.33588898750413937
20121,County 20121,State,20,2020-09-18,2110,0.0,723028,0.0,0.33588898750413937
20121,County 20121,State,20,2020-09-19,2111,1.0,723028,0.13830723014876325,0.355647163239677
20121,County 20121,State,20,2020-09-20,2111,0.0,723028,0.0,0.355647163239677
20121,County 20121,State,20,2020-09-21,2111,0.0,723028,0.0,0.355647163239677
20121,County 20121,State,20,2020-09-22,2111,0.0,723028,0.0,0.355647163239677
20121,County 20121,State,20,2020-09-23,2111,0.0,723028,0.0,0.01975817573553761
20121,County 20121,State,20,2020-09-24,2111,0.0,723028,0.0,0.01975817573553761
20121,County 20121,State,20,2020-09-25,2111,0.0,723028,0.0,0.01975817573553761
20121,County 20121,State,20,2020-09-26,2125,14.0,723028,1.9363012220826856,0.2766144602975265
20121,County 20121,State,20,2020-09-27,2125,0.0,723028,0.0,0.2766144602975265
20121,County 20121,State,20,2020-09-28,2158,33.0,723028,4.5641385949091875,0.9286342595702676
20121,County 20121,State,20,2020-09-29,2190,32.0,723028,4.425831364760424,1.5608958831074713
20121,County 20121,State,20,2020-09-30,2190,0.0,723028,0.0,1.5608958831074713
20121,County 20121,State,20,2020-10-01,2190,0.0,723028,0.0,1.5608958831074713
20121,County 20121,State,20,2020-10-02,2190,0.0,723028,0.0,1.5608958831074713
20121,County 20121,State,20,2020-10-03,2190,0.0,723028,0.0,1.2842814228099446
20121,County 20121,State,20,2020-10-04,2190,0.0,723028,0.0,1.2842814228099446
20121,County 20121,State,20,2020-10-05,2223,33.0,723028,4.5641385949091875,1.2842814228099446
20121,County 20121,State,20,2020-10-06,2223,0.0,723028,0.0,0.6520197992727411
20121,County 20121,State,20,2020-10-07,2223,0.0,723028,0.0,0.6520197992727411
20121,County 20121,State,20,2020-10-08,2250,27.0,723028,3.734295214016608,1.1854905441322565
20121,County 20121,State,20,2020-10-09,2300,50.0,723028,6.9153615074381625,2.173399330909137
20121,County 20121,State,20,2020-10-10,2300,0.0,723028,0.0,2.173399330909137
20121,County 20121,State,20,2020-10-11,2300,0.0,723028,0.0,2.173399330909137
20121,County 20121,State,20,2020-10-12,2300,0.0,723028,0.0,1.521379531636396
20121,County 20121,State,20,2020-10-13,2322,22.0,723028,3.0427590632727917,1.9560593978182232
20121,County 20121,State,20,2020-10-14,2362,40.0,723028,5.53228920595053,2.7463864272397274
20121,County 20121,State,20,2020-10-15,2362,0.0,723028,0.0,2.212915682380212
20121,County 20121,State,20,2020-10-16,2362,0.0,723028,0.0,1.2250068956033318
20121,County 20121,State,20,2020-10-17,2362,0.0,723028,0.0,1.2250068956033318
20121,County 20121,State,20,2020-10-18,2391,29.0,723028,4.010909674314134,1.797993991933922
20121,County 20121,State,20,2020-10-19,2430,39.0,723028,5.3939819758017675,2.5685628456198892
20121,County 20121,State,20,2020-10-20,2430,0.0,723028,0.0,2.1338829794380616
20121,County 20121,State,20,2020-10-21,2430,0.0,723028,0.0,1.3435559500165575
20121,County 20121,State,20,2020-10-22,2430,0.0,723028,0.0,1.3435559500165575
20121,County 20121,State,20,2020-10-23,2430,0.0,723028,0.0,1.3435559500165575
20121,County 20121,State,20,2020-10-24,2441,11.0,723028,1.5213795316363958,1.5608958831074713
20121,County 20121,State,20,2020-10-25,2441,0.0,723028,0.0,0.9879087867768804
20121,County 20121,State,20,2020-10-26,2459,18.0,723028,2.4895301426777388,0.5729870963305908
20121,County 20121,State,20,2020-10-27,2459,0.0,723028,0.0,0.5729870963305908
20121,County 20121,State,20,2020-10-28,2464,5.0,723028,0.6915361507438162,0.6717779750082787
20121,County 20121,State,20,2020-10-29,2464,0.0,723028,0.0,0.6717779750082787
20121,County 20121,State,20,2020-10-30,2464,0.0,723028,0.0,0.6717779750082787
20121,County 20121,State,20,2020-10-31,2464,0.0,723028,0.0,0.454438041917365
20121,County 20121,State,20,2020-11-01,2464,0.0,723028,0.0,0.454438041917365
20121,County 20121,State,20,2020-11-02,2464,0.0,723028,0.0,0.09879087867768803
20121,County 20121,State,20,2020-11-03,2464,0.0,723028,0.0,0.09879087867768803
20121,County 20121,State,20,2020-11-04,2464,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-11-05,2464,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-11-06,2464,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-11-07,2464,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-11-08,2464,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-11-09,2464,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-11-10,2469,5.0,723028,0.6915361507438162,0.09879087867768803
20121,County 20121,State,20,2020-11-11,2469,0.0,723028,0.0,0.09879087867768803
20121,County 20121,State,20,2020-11-12,2508,39.0,723028,5.3939819758017675,0.8693597323636547
20121,County 20121,State,20,2020-11-13,2508,0.0,723028,0.0,0.8693597323636549
20121,County 20121,State,20,2020-11-14,2508,0.0,723028,0.0,0.8693597323636549
20121,County 20121,State,20,2020-11-15,2539,31.0,723028,4.287524134611661,1.4818631801653208
20121,County 20121,State,20,2020-11-16,2539,0.0,723028,0.0,1.4818631801653208
20121,County 20121,State,20,2020-11-17,2539,0.0,723028,0.0,1.3830723014876327
20121,County 20121,State,20,2020-11-18,2539,0.0,723028,0.0,1.3830723014876327
20121,County 20121,State,20,2020-11-19,2539,0.0,723028,0.0,0.612503447801666
20121,County 20121,State,20,2020-11-20,2539,0.0,723028,0.0,0.612503447801666
20121,County 20121,State,20,2020-11-21,2539,0.0,723028,0.0,0.612503447801666
20121,County 20121,State,20,2020-11-22,2539,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-11-23,2565,26.0,723028,3.595987983867845,0.513712569123978
20121,County 20121,State,20,2020-11-24,2565,0.0,723028,0.0,0.513712569123978
20121,County 20121,State,20,2020-11-25,2565,0.0,723028,0.0,0.513712569123978
20121,County 20121,State,20,2020-11-26,2565,0.0,723028,0.0,0.513712569123978
20121,County 20121,State,20,2020-11-27,2565,0.0,723028,0.0,0.513712569123978
20121,County 20121,State,20,2020-11-28,2565,0.0,723028,0.0,0.513712569123978
20121,County 20121,State,20,2020-11-29,2565,0.0,723028,0.0,0.513712569123978
20121,County 20121,State,20,2020-11-30,2565,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-12-01,2593,28.0,723028,3.8726024441653712,0.5532289205950531
20121,County 20121,State,20,2020-12-02,2593,0.0,723028,0.0,0.5532289205950531
20121,County 20121,State,20,2020-12-03,2593,0.0,723028,0.0,0.5532289205950531
20121,County 20121,State,20,2020-12-04,2593,0.0,723028,0.0,0.5532289205950531
20121,County 20121,State,20,2020-12-05,2637,44.0,723028,6.085518126545583,1.422588652958708
20121,County 20121,State,20,2020-12-06,2637,0.0,723028,0.0,1.422588652958708
20121,County 20121,State,20,2020-12-07,2637,0.0,723028,0.0,1.422588652958708
20121,County 20121,State,20,2020-12-08,2637,0.0,723028,0.0,0.8693597323636547
20121,County 20121,State,20,2020-12-09,2637,0.0,723028,0.0,0.8693597323636547
20121,County 20121,State,20,2020-12-10,2637,0.0,723028,0.0,0.8693597323636547
20121,County 20121,State,20,2020-12-11,2637,0.0,723028,0.0,0.8693597323636547
20121,County 20121,State,20,2020-12-12,2637,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-12-13,2637,0.0,723028,0.0,0.0
20121,County 20121,State,20,2020-12-14,2649,12.0,723028,1.6596867617851592,0.2370981088264513
20121,County 20121,State,20,2020-12-15,2649,0.0,723028,0.0,0.2370981088264513
20121,County 20121,State,20,2020-12-16,2649,0.0,723028,0.0,0.2370981088264513
20121,County 20121,State,20,2020-12-17,2649,0.0,723028,0.0,0.2370981088264513
20121,County 20121,State,20,2020-12-18,2649,0.0,723028,0.0,0.2370981088264513
20121,County 20121,State,20,2020-12-19,2693,44.0,723028,6.085518126545583,1.106457841190106
20121,County 20121,State,20,2020-12-20,2693,0.0,723028,0.0,1.106457841190106
20121,County 20121,State,20,2020-12-21,2693,0.0,723028,0.0,0.8693597323636547
20121,County 20121,State,20,2020-12-22,2736,43.0,723028,5.94721089639682,1.7189612889917718
20121,County 20121,State,20,2020-12-23,2761,25.0,723028,3.4576807537190812,2.212915682380212
20121,County 20121,State,20,2020-12-24,2805,44.0,723028,6.085518126545583,3.0822754147438665
20121,County 20121,State,20,2020-12-25,2805,0.0,723028,0.0,3.0822754147438665
20121,County 20121,State,20,2020-12-26,2805,0.0,723028,0.0,2.212915682380212
20121,County 20121,State,20,2020-12-27,2805,0.0,723028,0.0,2.212915682380212
20121,County 20121,State,20,2020-12-28,2812,7.0,723028,0.9681506110413428,2.3512229125289754
20121,County 20121,State,20,2020-12-29,2855,43.0,723028,5.94721089639682,2.3512229125289754
20121,County 20121,State,20,2020-12-30,2879,24.0,723028,3.3193735235703183,2.331464736793438
20121,County 20121,State,20,2020-12-31,2879,0.0,723028,0.0,1.4621050044297828
21213,County 21213,State,21,2020-03-01,974,0.0,917643,0.0,0.0
21213,County 21213,State,21,2020-03-02,974,0.0,917643,0.0,0.0
21213,County 21213,State,21,2020-03-03,993,19.0,917643,2.0705219785908024,0.6901739928636008
21213,County 21213,State,21,2020-03-04,1035,42.0,917643,4.576943321095459,1.6618663249215653
21213,County 21213,State,21,2020-03-05,1035,0.0,917643,0.0,1.3294930599372523
21213,County 21213,State,21,2020-03-06,1070,35.0,917643,3.8141194342462152,1.7435974556554126
21213,County 21213,State,21,2020-03-07,1070,0.0,917643,0.0,1.4945121048474965
21213,County 21213,State,21,2020-03-08,1070,0.0,917643,0.0,1.4945121048474965
21213,County 21213,State,21,2020-03-09,1106,36.0,917643,3.923094275224679,2.054954144165308
21213,County 21213,State,21,2020-03-10,1106,0.0,917643,0.0,1.7591652900809076
21213,County 21213,State,21,2020-03-11,1116,10.0,917643,1.089748409784633,1.2609945884650753
21213,County 21213,State,21,2020-03-12,1116,0.0,917643,0.0,1.2609945884650753
21213,County 21213,State,21,2020-03-13,1127,11.0,917643,1.1987232507630963,0.8873665622532011
21213,County 21213,State,21,2020-03-14,1127,0.0,917643,0.0,0.8873665622532011
21213,County 21213,State,21,2020-03-15,1127,0.0,917643,0.0,0.8873665622532011
21213,County 21213,State,21,2020-03-16,1162,35.0,917643,3.8141194342462152,0.8717987278277064
21213,County 21213,State,21,2020-03-17,1162,0.0,917643,0.0,0.8717987278277064
21213,County 21213,State,21,2020-03-18,1162,0.0,917643,0.0,0.7161203835727588
21213,County 21213,State,21,2020-03-19,1162,0.0,917643,0.0,0.7161203835727588
21213,County 21213,State,21,2020-03-20,1207,45.0,917643,4.903867844030849,1.2454267540395807
21213,County 21213,State,21,2020-03-21,1249,42.0,917643,4.576943321095459,1.8992757999103607
21213,County 21213,State,21,2020-03-22,1279,30.0,917643,3.269245229353899,2.3663108326752034
21213,County 21213,State,21,2020-03-23,1286,7.0,917643,0.7628238868492431,1.9304114687613498
21213,County 21213,State,21,2020-03-24,1286,0.0,917643,0.0,1.9304114687613498
21213,County 21213,State,21,2020-03-25,1286,0.0,917643,0.0,1.9304114687613498
21213,County 21213,State,21,2020-03-26,1323,37.0,917643,4.032069116203142,2.5064213425046558
21213,County 21213,State,21,2020-03-27,1323,0.0,917643,0.0,1.8058687933573918
21213,County 21213,State,21,2020-03-28,1327,4.0,917643,0.4358993639138532,1.214291085188591
21213,County 21213,State,21,2020-03-29,1350,23.0,917643,2.5064213425046558,1.1053162442101276
21213,County 21213,State,21,2020-03-30,1350,0.0,917643,0.0,0.9963414032316644
21213,County 21213,State,21,2020-03-31,1350,0.0,917643,0.0,0.9963414032316644
21213,County 21213,State,21,2020-04-01,1350,0.0,917643,0.0,0.9963414032316644
21213,County 21213,State,21,2020-04-02,1350,0.0,917643,0.0,0.42033152948835845
21213,County 21213,State,21,2020-04-03,1350,0.0,917643,0.0,0.42033152948835845
21213,County 21213,State,21,2020-04-04,1369,19.0,917643,2.0705219785908024,0.6538490458707796
21213,County 21213,State,21,2020-04-05,1369,0.0,917643,0.0,0.29578885408440037
21213,County 21213,State,21,2020-04-06,1369,0.0,917643,0.0,0.29578885408440037
21213,County 21213,State,21,2020-04-07,1369,0.0,917643,0.0,0.29578885408440037
21213,County 21213,State,21,2020-04-08,1369,0.0,917643,0.0,0.29578885408440037
21213,County 21213,State,21,2020-04-09,1379,10.0,917643,1.089748409784633,0.45146719833934795
21213,County 21213,State,21,2020-04-10,1379,0.0,917643,0.0,0.45146719833934795
21213,County 21213,State,21,2020-04-11,1379,0.0,917643,0.0,0.1556783442549476
21213,County 21213,State,21,2020-04-12,1406,27.0,917643,2.942320706418509,0.576009873743306
21213,County 21213,State,21,2020-04-13,1434,28.0,917643,3.0512955473969723,1.0119092376571592
